Image Pat,Time frame,IMU PITCH,GPS,
data/ 50347.jpg,1701850.63,0.657136,-4.7244,5.57784
data/ 50348.jpg,1701883.97,0.663326,-4.7244,5.57784
data/ 50349.jpg,1701917.3,0.648641,-4.7244,5.57784
data/ 50350.jpg,1701950.63,0.651221,-4.7244,5.57784
data/ 50351.jpg,1701983.97,0.661274,-4.7244,5.57784
data/ 50352.jpg,1702017.3,0.658372,-4.7244,5.57784
data/ 50353.jpg,1702050.63,0.647135,-4.7244,5.57784
data/ 50354.jpg,1702083.96,0.652019,-4.7244,5.57784
data/ 50355.jpg,1702117.29,0.637669,-4.7244,5.57784
data/ 50356.jpg,1702150.62,0.629249,-4.7244,5.57784
data/ 50357.jpg,1702183.96,0.631948,-4.7244,5.57784
data/ 50358.jpg,1702217.29,0.640445,-4.7244,5.57784
data/ 50359.jpg,1702250.62,0.642214,-4.7244,5.57784
data/ 50360.jpg,1702283.96,0.620179,-4.7244,5.57784
data/ 50361.jpg,1702317.29,0.609149,-4.7244,5.57784
data/ 50362.jpg,1702350.62,0.583923,-4.7244,5.57784
data/ 50363.jpg,1702383.96,0.574381,-4.7244,5.57784
data/ 50364.jpg,1702417.28,0.547122,-4.7244,5.57784
data/ 50365.jpg,1702450.61,0.548429,-4.7244,5.57784
data/ 50366.jpg,1702483.95,0.520039,-4.7244,5.57784
data/ 50367.jpg,1702517.28,0.530225,-4.7244,5.57784
data/ 50368.jpg,1702550.61,0.537542,-4.7244,5.57784
data/ 50369.jpg,1702583.95,0.537112,-4.7244,5.57784
data/ 50370.jpg,1702617.28,0.560177,-4.7244,5.57784
data/ 50371.jpg,1702650.61,0.553493,-4.7244,5.57784
data/ 50372.jpg,1702683.95,0.550159,-4.7244,5.57784
data/ 50373.jpg,1702717.28,0.529683,-4.7244,5.57784
data/ 50374.jpg,1702750.6,0.531633,-4.7244,5.57784
data/ 50375.jpg,1702783.94,0.522238,-4.7244,5.57784
data/ 50376.jpg,1702817.27,0.515749,-4.7244,5.57784
data/ 50377.jpg,1702850.6,0.478846,-4.7244,5.57784
data/ 50378.jpg,1702883.94,0.462072,-4.7244,5.57784
data/ 50379.jpg,1702917.27,0.449514,-4.7244,5.57784
data/ 50380.jpg,1702950.6,0.417114,-4.7244,5.57784
data/ 50381.jpg,1702983.94,0.425281,-4.7244,5.57784
data/ 50382.jpg,1703017.27,0.439257,-4.7244,5.57784
data/ 50383.jpg,1703050.6,0.418228,-4.7244,5.57784
data/ 50384.jpg,1703083.93,0.395391,-4.7244,5.57784
data/ 50385.jpg,1703117.26,0.405411,-4.7244,5.57784
data/ 50386.jpg,1703150.59,0.407026,-4.7244,5.57784
data/ 50387.jpg,1703183.93,0.402201,-4.7244,5.57784
data/ 50388.jpg,1703217.26,0.381724,-4.7244,5.57784
data/ 50389.jpg,1703250.59,0.375752,-4.7244,5.57784
data/ 50390.jpg,1703283.93,0.380482,-4.7244,5.57784
data/ 50391.jpg,1703317.26,0.385119,-4.7244,5.57784
data/ 50392.jpg,1703350.59,0.436047,-4.7244,5.57784
data/ 50393.jpg,1703383.93,0.431847,-4.7244,5.57784
data/ 50394.jpg,1703417.25,0.429659,-4.7244,5.57784
data/ 50395.jpg,1703450.58,0.425338,-4.7244,5.57784
data/ 50396.jpg,1703483.92,0.443802,-4.7244,5.57784
data/ 50397.jpg,1703517.25,0.41662,-4.7244,5.57784
data/ 50398.jpg,1703550.58,0.421854,-4.7244,5.57784
data/ 50399.jpg,1703583.92,0.415005,-4.7244,5.57784
data/ 50400.jpg,1703617.25,0.42657,-4.7244,5.57784
data/ 50401.jpg,1703650.58,0.430555,-4.7244,5.57784
data/ 50402.jpg,1703683.92,0.433255,-4.7244,5.57784
data/ 50403.jpg,1703717.25,0.462257,-4.7244,5.57784
data/ 50404.jpg,1703750.57,0.480086,-4.7244,5.57784
data/ 50405.jpg,1703783.91,0.517063,-4.7244,5.57784
data/ 50406.jpg,1703817.24,0.527775,-4.7244,5.57784
data/ 50407.jpg,1703850.57,0.545572,-4.7244,5.57784
data/ 50408.jpg,1703883.91,0.547884,-4.7244,5.57784
data/ 50409.jpg,1703917.24,0.529096,-4.7244,5.57784
data/ 50410.jpg,1703950.57,0.508396,-4.7244,5.57784
data/ 50411.jpg,1703983.91,0.500884,-4.7244,5.57784
data/ 50412.jpg,1704017.24,0.459517,-4.7244,5.57784
data/ 50413.jpg,1704050.57,0.450272,-4.7244,5.57784
data/ 50414.jpg,1704083.9,0.405648,-4.7244,5.57784
data/ 50415.jpg,1704117.23,0.410367,-4.7244,5.57784
data/ 50416.jpg,1704150.56,0.411838,-4.7244,5.57784
data/ 50417.jpg,1704183.9,0.39304,-4.7244,5.57784
data/ 50418.jpg,1704217.23,0.395848,-4.7244,5.57784
data/ 50419.jpg,1704250.56,0.400947,-4.7244,5.57784
data/ 50420.jpg,1704283.9,0.411715,-4.7244,5.57784
data/ 50421.jpg,1704317.23,0.413628,-4.7244,5.57784
data/ 50422.jpg,1704350.56,0.401425,-4.7244,5.57784
data/ 50423.jpg,1704383.9,0.398355,-4.7244,5.57784
data/ 50424.jpg,1704417.22,0.399777,-4.7244,5.57784
data/ 50425.jpg,1704450.55,0.412985,-4.7244,5.57784
data/ 50426.jpg,1704483.89,0.424168,-4.7244,5.57784
data/ 50427.jpg,1704517.22,0.465918,-4.7244,5.57784
data/ 50428.jpg,1704550.55,0.473263,-4.7244,5.57784
data/ 50429.jpg,1704583.89,0.499366,-4.7244,5.57784
data/ 50430.jpg,1704617.22,0.529819,-4.7244,5.57784
data/ 50431.jpg,1704650.55,0.535434,-4.7244,5.57784
data/ 50432.jpg,1704683.89,0.531019,-4.7244,5.57784
data/ 50433.jpg,1704717.22,0.557407,-4.7244,5.57784
data/ 50434.jpg,1704750.54,0.55015,-4.7244,5.57784
data/ 50435.jpg,1704783.88,0.570022,-4.7244,5.57784
data/ 50436.jpg,1704817.21,0.576899,-4.7244,5.57784
data/ 50437.jpg,1704850.54,0.576612,-4.7244,5.57784
data/ 50438.jpg,1704883.88,0.570115,-4.7244,5.57784
data/ 50439.jpg,1704917.21,0.56142,-4.7244,5.57784
data/ 50440.jpg,1704950.54,0.5376,-4.7244,5.57784
data/ 50441.jpg,1704983.88,0.545041,-4.7244,5.57784
data/ 50442.jpg,1705017.21,0.541479,-4.7244,5.57784
data/ 50443.jpg,1705050.54,0.521592,-4.7244,5.57784
data/ 50444.jpg,1705083.87,0.490456,-4.7244,5.57784
data/ 50445.jpg,1705117.2,0.486146,-4.7244,5.57784
data/ 50446.jpg,1705150.53,0.483033,-4.7244,5.57784
data/ 50447.jpg,1705183.87,0.502706,-4.7244,5.57784
data/ 50448.jpg,1705217.2,0.52087,-4.7244,5.57784
data/ 50449.jpg,1705250.53,0.522768,-4.7244,5.57784
data/ 50450.jpg,1705283.87,0.542014,-4.7244,5.57784
data/ 50451.jpg,1705317.2,0.503189,-4.7244,5.57784
data/ 50452.jpg,1705350.53,0.530684,-4.7244,5.57784
data/ 50453.jpg,1705383.87,0.507266,-4.75488,5.54736
data/ 50454.jpg,1705417.19,0.475162,-4.75488,5.54736
data/ 50455.jpg,1705450.52,0.458747,-4.75488,5.54736
data/ 50456.jpg,1705483.86,0.472142,-4.75488,5.54736
data/ 50457.jpg,1705517.19,0.49815,-4.75488,5.54736
data/ 50458.jpg,1705550.52,0.590554,-4.75488,5.54736
data/ 50459.jpg,1705583.86,0.62023,-4.75488,5.54736
data/ 50460.jpg,1705617.19,0.665992,-4.75488,5.54736
data/ 50461.jpg,1705650.52,0.67745,-4.75488,5.54736
data/ 50462.jpg,1705683.86,0.64174,-4.75488,5.54736
data/ 50463.jpg,1705717.19,0.635203,-4.75488,5.54736
data/ 50464.jpg,1705750.51,0.590658,-4.75488,5.54736
data/ 50465.jpg,1705783.85,0.54743,-4.75488,5.54736
data/ 50466.jpg,1705817.18,0.533488,-4.75488,5.54736
data/ 50467.jpg,1705850.51,0.538616,-4.75488,5.54736
data/ 50468.jpg,1705883.85,0.505665,-4.75488,5.54736
data/ 50469.jpg,1705917.18,0.512374,-4.75488,5.54736
data/ 50470.jpg,1705950.51,0.515393,-4.75488,5.54736
data/ 50471.jpg,1705983.85,0.471443,-4.75488,5.54736
data/ 50472.jpg,1706017.18,0.485889,-4.75488,5.54736
data/ 50473.jpg,1706050.51,0.48677,-4.75488,5.54736
data/ 50474.jpg,1706083.84,0.512223,-4.75488,5.54736
data/ 50475.jpg,1706117.17,0.527306,-4.75488,5.54736
data/ 50476.jpg,1706150.5,0.514569,-4.75488,5.54736
data/ 50477.jpg,1706183.84,0.53721,-4.75488,5.54736
data/ 50478.jpg,1706217.17,0.547714,-4.75488,5.54736
data/ 50479.jpg,1706250.5,0.569131,-4.75488,5.54736
data/ 50480.jpg,1706283.84,0.552241,-4.75488,5.54736
data/ 50481.jpg,1706317.17,0.514062,-4.75488,5.54736
data/ 50482.jpg,1706350.5,0.522544,-4.75488,5.54736
data/ 50483.jpg,1706383.84,0.513764,-4.75488,5.54736
data/ 50484.jpg,1706417.16,0.544848,-4.75488,5.54736
data/ 50485.jpg,1706450.49,0.531385,-4.75488,5.54736
data/ 50486.jpg,1706483.83,0.489949,-4.75488,5.54736
data/ 50487.jpg,1706517.16,0.482354,-4.75488,5.54736
data/ 50488.jpg,1706550.49,0.490234,-4.75488,5.54736
data/ 50489.jpg,1706583.83,0.467311,-4.75488,5.54736
data/ 50490.jpg,1706617.16,0.489154,-4.75488,5.54736
data/ 50491.jpg,1706650.49,0.497108,-4.75488,5.54736
data/ 50492.jpg,1706683.83,0.49239,-4.75488,5.54736
data/ 50493.jpg,1706717.16,0.496936,-4.75488,5.54736
data/ 50494.jpg,1706750.48,0.51461,-4.75488,5.54736
data/ 50495.jpg,1706783.82,0.540574,-4.75488,5.54736
data/ 50496.jpg,1706817.15,0.530888,-4.75488,5.54736
data/ 50497.jpg,1706850.48,0.551947,-4.75488,5.54736
data/ 50498.jpg,1706883.82,0.534657,-4.75488,5.54736
data/ 50499.jpg,1706917.15,0.531003,-4.75488,5.54736
data/ 50500.jpg,1706950.48,0.508861,-4.75488,5.54736
data/ 50501.jpg,1706983.82,0.481414,-4.75488,5.54736
data/ 50502.jpg,1707017.15,0.479226,-4.75488,5.54736
data/ 50503.jpg,1707050.48,0.482211,-4.75488,5.54736
data/ 50504.jpg,1707083.81,0.509072,-4.75488,5.54736
data/ 50505.jpg,1707117.14,0.517594,-4.75488,5.54736
data/ 50506.jpg,1707150.47,0.499199,-4.75488,5.54736
data/ 50507.jpg,1707183.81,0.51466,-4.75488,5.54736
data/ 50508.jpg,1707217.14,0.509905,-4.75488,5.54736
data/ 50509.jpg,1707250.47,0.509544,-4.75488,5.54736
data/ 50510.jpg,1707283.81,0.462875,-4.75488,5.54736
data/ 50511.jpg,1707317.14,0.427653,-4.75488,5.54736
data/ 50512.jpg,1707350.47,0.394158,-4.75488,5.54736
data/ 50513.jpg,1707383.81,0.363146,-4.75488,5.54736
data/ 50514.jpg,1707417.13,0.364786,-4.75488,5.54736
data/ 50515.jpg,1707450.46,0.350663,-4.75488,5.54736
data/ 50516.jpg,1707483.8,0.359071,-4.75488,5.54736
data/ 50517.jpg,1707517.13,0.354572,-4.75488,5.54736
data/ 50518.jpg,1707550.46,0.330928,-4.75488,5.54736
data/ 50519.jpg,1707583.8,0.312057,-4.75488,5.54736
data/ 50520.jpg,1707617.13,0.294096,-4.75488,5.54736
data/ 50521.jpg,1707650.46,0.280886,-4.75488,5.54736
data/ 50522.jpg,1707683.8,0.281393,-4.75488,5.54736
data/ 50523.jpg,1707717.13,0.282406,-4.75488,5.54736
data/ 50524.jpg,1707750.45,0.236666,-4.75488,5.54736
data/ 50525.jpg,1707783.79,0.23807,-4.75488,5.54736
data/ 50526.jpg,1707817.12,0.229973,-4.75488,5.54736
data/ 50527.jpg,1707850.45,0.247949,-4.75488,5.54736
data/ 50528.jpg,1707883.79,0.271016,-4.75488,5.54736
data/ 50529.jpg,1707917.12,0.277398,-4.75488,5.54736
data/ 50530.jpg,1707950.45,0.268626,-4.75488,5.54736
data/ 50531.jpg,1707983.79,0.293895,-4.75488,5.54736
data/ 50532.jpg,1708017.12,0.280967,-4.75488,5.54736
data/ 50533.jpg,1708050.45,0.270224,-4.75488,5.54736
data/ 50534.jpg,1708083.78,0.281537,-4.75488,5.54736
data/ 50535.jpg,1708117.11,0.314343,-4.75488,5.54736
data/ 50536.jpg,1708150.44,0.293524,-4.75488,5.54736
data/ 50537.jpg,1708183.78,0.299607,-4.75488,5.54736
data/ 50538.jpg,1708217.11,0.295594,-4.75488,5.54736
data/ 50539.jpg,1708250.44,0.284531,-4.75488,5.54736
data/ 50540.jpg,1708283.78,0.313018,-4.75488,5.54736
data/ 50541.jpg,1708317.11,0.294282,-4.75488,5.54736
data/ 50542.jpg,1708350.44,0.318616,-4.75488,5.54736
data/ 50543.jpg,1708383.78,0.32473,-4.75488,5.54736
data/ 50544.jpg,1708417.1,0.34388,-4.75488,5.54736
data/ 50545.jpg,1708450.43,0.361838,-4.75488,5.54736
data/ 50546.jpg,1708483.77,0.370992,-4.75488,5.54736
data/ 50547.jpg,1708517.1,0.38452,-4.75488,5.54736
data/ 50548.jpg,1708550.43,0.397989,-4.75488,5.54736
data/ 50549.jpg,1708583.77,0.381406,-4.75488,5.54736
data/ 50550.jpg,1708617.1,0.386779,-4.75488,5.54736
data/ 50551.jpg,1708650.43,0.357352,-4.75488,5.54736
data/ 50552.jpg,1708683.77,0.330336,-4.75488,5.54736
data/ 50553.jpg,1708717.1,0.264753,-4.78536,5.51688
data/ 50554.jpg,1708750.42,0.23379,-4.78536,5.51688
data/ 50555.jpg,1708783.76,0.202292,-4.78536,5.51688
data/ 50556.jpg,1708817.09,0.176746,-4.78536,5.51688
data/ 50557.jpg,1708850.42,0.182261,-4.78536,5.51688
data/ 50558.jpg,1708883.76,0.168762,-4.78536,5.51688
data/ 50559.jpg,1708917.09,0.157814,-4.78536,5.51688
data/ 50560.jpg,1708950.42,0.203429,-4.78536,5.51688
data/ 50561.jpg,1708983.76,0.215908,-4.78536,5.51688
data/ 50562.jpg,1709017.09,0.23192,-4.78536,5.51688
data/ 50563.jpg,1709050.42,0.22207,-4.78536,5.51688
data/ 50564.jpg,1709083.75,0.230295,-4.78536,5.51688
data/ 50565.jpg,1709117.08,0.218939,-4.78536,5.51688
data/ 50566.jpg,1709150.41,0.225696,-4.78536,5.51688
data/ 50567.jpg,1709183.75,0.196724,-4.78536,5.51688
data/ 50568.jpg,1709217.08,0.151022,-4.78536,5.51688
data/ 50569.jpg,1709250.41,0.106125,-4.78536,5.51688
data/ 50570.jpg,1709283.75,0.105508,-4.78536,5.51688
data/ 50571.jpg,1709317.08,0.087041,-4.78536,5.51688
data/ 50572.jpg,1709350.41,0.08182,-4.78536,5.51688
data/ 50573.jpg,1709383.75,0.10624,-4.78536,5.51688
data/ 50574.jpg,1709417.07,0.096945,-4.78536,5.51688
data/ 50575.jpg,1709450.4,0.098895,-4.78536,5.51688
data/ 50576.jpg,1709483.74,0.127127,-4.78536,5.51688
data/ 50577.jpg,1709517.07,0.149024,-4.78536,5.51688
data/ 50578.jpg,1709550.4,0.176948,-4.78536,5.51688
data/ 50579.jpg,1709583.74,0.173218,-4.78536,5.51688
data/ 50580.jpg,1709617.07,0.14912,-4.78536,5.51688
data/ 50581.jpg,1709650.4,0.135102,-4.78536,5.51688
data/ 50582.jpg,1709683.74,0.123752,-4.78536,5.51688
data/ 50583.jpg,1709717.07,0.136909,-4.78536,5.51688
data/ 50584.jpg,1709750.39,0.102302,-4.78536,5.51688
data/ 50585.jpg,1709783.73,0.123762,-4.78536,5.51688
data/ 50586.jpg,1709817.06,0.144232,-4.78536,5.51688
data/ 50587.jpg,1709850.39,0.154272,-4.78536,5.51688
data/ 50588.jpg,1709883.73,0.143018,-4.78536,5.51688
data/ 50589.jpg,1709917.06,0.166164,-4.78536,5.51688
data/ 50590.jpg,1709950.39,0.17555,-4.78536,5.51688
data/ 50591.jpg,1709983.73,0.194054,-4.78536,5.51688
data/ 50592.jpg,1710017.06,0.209605,-4.78536,5.51688
data/ 50593.jpg,1710050.39,0.200623,-4.78536,5.51688
data/ 50594.jpg,1710083.72,0.245758,-4.78536,5.51688
data/ 50595.jpg,1710117.05,0.24896,-4.78536,5.51688
data/ 50596.jpg,1710150.38,0.256487,-4.78536,5.51688
data/ 50597.jpg,1710183.72,0.251195,-4.78536,5.51688
data/ 50598.jpg,1710217.05,0.225923,-4.78536,5.51688
data/ 50599.jpg,1710250.38,0.239682,-4.78536,5.51688
data/ 50600.jpg,1710283.72,0.213588,-4.78536,5.51688
data/ 50601.jpg,1710317.05,0.14762,-4.78536,5.51688
data/ 50602.jpg,1710350.38,0.127098,-4.78536,5.51688
data/ 50603.jpg,1710383.72,0.103751,-4.78536,5.51688
data/ 50604.jpg,1710417.04,0.089963,-4.78536,5.51688
data/ 50605.jpg,1710450.37,0.047741,-4.78536,5.51688
data/ 50606.jpg,1710483.71,0.038385,-4.78536,5.51688
data/ 50607.jpg,1710517.04,0.06948,-4.78536,5.51688
data/ 50608.jpg,1710550.37,0.074149,-4.78536,5.51688
data/ 50609.jpg,1710583.71,0.068474,-4.78536,5.51688
data/ 50610.jpg,1710617.04,0.09426,-4.78536,5.51688
data/ 50611.jpg,1710650.37,0.079078,-4.78536,5.51688
data/ 50612.jpg,1710683.71,0.078626,-4.78536,5.51688
data/ 50613.jpg,1710717.04,0.066156,-4.78536,5.51688
data/ 50614.jpg,1710750.36,0.026066,-4.78536,5.51688
data/ 50615.jpg,1710783.7,0.028313,-4.78536,5.51688
data/ 50616.jpg,1710817.03,0.054081,-4.78536,5.51688
data/ 50617.jpg,1710850.36,0.050529,-4.78536,5.51688
data/ 50618.jpg,1710883.7,0.135422,-4.78536,5.51688
data/ 50619.jpg,1710917.03,0.122749,-4.78536,5.51688
data/ 50620.jpg,1710950.36,0.130922,-4.78536,5.51688
data/ 50621.jpg,1710983.7,0.181688,-4.78536,5.51688
data/ 50622.jpg,1711017.03,0.22937,-4.78536,5.51688
data/ 50623.jpg,1711050.36,0.271833,-4.78536,5.51688
data/ 50624.jpg,1711083.69,0.295672,-4.78536,5.51688
data/ 50625.jpg,1711117.02,0.331433,-4.78536,5.51688
data/ 50626.jpg,1711150.35,0.353092,-4.78536,5.51688
data/ 50627.jpg,1711183.69,0.396561,-4.78536,5.51688
data/ 50628.jpg,1711217.02,0.390629,-4.78536,5.51688
data/ 50629.jpg,1711250.35,0.467862,-4.78536,5.51688
data/ 50630.jpg,1711283.69,0.472955,-4.78536,5.51688
data/ 50631.jpg,1711317.02,0.484329,-4.78536,5.51688
data/ 50632.jpg,1711350.35,0.493759,-4.78536,5.51688
data/ 50633.jpg,1711383.69,0.501536,-4.78536,5.51688
data/ 50634.jpg,1711417.01,0.515007,-4.81584,5.4864
data/ 50635.jpg,1711450.34,0.491392,-4.81584,5.4864
data/ 50636.jpg,1711483.68,0.524688,-4.81584,5.4864
data/ 50637.jpg,1711517.01,0.535788,-4.81584,5.4864
data/ 50638.jpg,1711550.34,0.57045,-4.81584,5.4864
data/ 50639.jpg,1711583.68,0.578428,-4.81584,5.4864
data/ 50640.jpg,1711617.01,0.558772,-4.81584,5.4864
data/ 50641.jpg,1711650.34,0.577166,-4.81584,5.4864
data/ 50642.jpg,1711683.68,0.600461,-4.81584,5.4864
data/ 50643.jpg,1711717.01,0.597768,-4.81584,5.4864
data/ 50644.jpg,1711750.33,0.584868,-4.81584,5.4864
data/ 50645.jpg,1711783.67,0.594497,-4.81584,5.4864
data/ 50646.jpg,1711817,0.604826,-4.81584,5.4864
data/ 50647.jpg,1711850.33,0.604923,-4.81584,5.4864
data/ 50648.jpg,1711883.67,0.622138,-4.81584,5.4864
data/ 50649.jpg,1711917,0.620114,-4.81584,5.4864
data/ 50650.jpg,1711950.33,0.664595,-4.81584,5.4864
data/ 50651.jpg,1711983.67,0.629605,-4.81584,5.4864
data/ 50652.jpg,1712017,0.638423,-4.81584,5.4864
data/ 50653.jpg,1712050.33,0.660407,-4.81584,5.4864
data/ 50654.jpg,1712083.66,0.673506,-4.81584,5.4864
data/ 50655.jpg,1712116.99,0.646975,-4.81584,5.4864
data/ 50656.jpg,1712150.32,0.655688,-4.81584,5.4864
data/ 50657.jpg,1712183.66,0.678923,-4.81584,5.4864
data/ 50658.jpg,1712216.99,0.692901,-4.81584,5.4864
data/ 50659.jpg,1712250.32,0.695697,-4.81584,5.4864
data/ 50660.jpg,1712283.66,0.698197,-4.81584,5.4864
data/ 50661.jpg,1712316.99,0.702658,-4.81584,5.4864
data/ 50662.jpg,1712350.32,0.692971,-4.81584,5.4864
data/ 50663.jpg,1712383.66,0.716836,-4.81584,5.4864
data/ 50664.jpg,1712416.98,0.718753,-4.81584,5.4864
data/ 50665.jpg,1712450.31,0.712111,-4.81584,5.4864
data/ 50666.jpg,1712483.65,0.701131,-4.81584,5.4864
data/ 50667.jpg,1712516.98,0.658498,-4.81584,5.4864
data/ 50668.jpg,1712550.31,0.685288,-4.81584,5.4864
data/ 50669.jpg,1712583.65,0.651025,-4.81584,5.4864
data/ 50670.jpg,1712616.98,0.669932,-4.81584,5.4864
data/ 50671.jpg,1712650.31,0.665165,-4.81584,5.4864
data/ 50672.jpg,1712683.65,0.659508,-4.81584,5.4864
data/ 50673.jpg,1712716.98,0.681787,-4.81584,5.4864
data/ 50674.jpg,1712750.3,0.67805,-4.81584,5.4864
data/ 50675.jpg,1712783.64,0.708559,-4.81584,5.4864
data/ 50676.jpg,1712816.97,0.708697,-4.81584,5.4864
data/ 50677.jpg,1712850.3,0.750932,-4.81584,5.4864
data/ 50678.jpg,1712883.64,0.747661,-4.81584,5.4864
data/ 50679.jpg,1712916.97,0.754779,-4.81584,5.4864
data/ 50680.jpg,1712950.3,0.773447,-4.81584,5.4864
data/ 50681.jpg,1712983.64,0.756994,-4.81584,5.4864
data/ 50682.jpg,1713016.97,0.857849,-4.81584,5.4864
data/ 50683.jpg,1713050.3,0.928281,-4.81584,5.4864
data/ 50684.jpg,1713083.63,1.000148,-4.81584,5.4864
data/ 50685.jpg,1713116.96,1.068668,-4.81584,5.4864
data/ 50686.jpg,1713150.29,1.03501,-4.81584,5.4864
data/ 50687.jpg,1713183.63,1.060427,-4.81584,5.4864
data/ 50688.jpg,1713216.96,1.008687,-4.81584,5.4864
data/ 50689.jpg,1713250.29,1.000495,-4.81584,5.4864
data/ 50690.jpg,1713283.63,0.90767,-4.81584,5.4864
data/ 50691.jpg,1713316.96,0.847413,-4.81584,5.4864
data/ 50692.jpg,1713350.29,0.770132,-4.81584,5.4864
data/ 50693.jpg,1713383.63,0.724528,-4.81584,5.4864
data/ 50694.jpg,1713416.95,0.724902,-4.81584,5.4864
data/ 50695.jpg,1713450.28,0.707131,-4.81584,5.4864
data/ 50696.jpg,1713483.62,0.701833,-4.81584,5.4864
data/ 50697.jpg,1713516.95,0.700088,-4.81584,5.4864
data/ 50698.jpg,1713550.28,0.736321,-4.81584,5.4864
data/ 50699.jpg,1713583.62,0.837271,-4.81584,5.4864
data/ 50700.jpg,1713616.95,0.879897,-4.81584,5.4864
data/ 50701.jpg,1713650.28,0.919195,-4.84632,5.45592
data/ 50702.jpg,1713683.62,0.936441,-4.84632,5.45592
data/ 50703.jpg,1713716.95,0.971153,-4.84632,5.45592
data/ 50704.jpg,1713750.27,0.94531,-4.84632,5.45592
data/ 50705.jpg,1713783.61,0.951948,-4.84632,5.45592
data/ 50706.jpg,1713816.94,0.913297,-4.84632,5.45592
data/ 50707.jpg,1713850.27,0.89815,-4.84632,5.45592
data/ 50708.jpg,1713883.61,0.827,-4.84632,5.45592
data/ 50709.jpg,1713916.94,0.875134,-4.84632,5.45592
data/ 50710.jpg,1713950.27,0.886455,-4.84632,5.45592
data/ 50711.jpg,1713983.61,0.992589,-4.84632,5.45592
data/ 50712.jpg,1714016.94,0.978019,-4.84632,5.45592
data/ 50713.jpg,1714050.27,1.047804,-4.84632,5.45592
data/ 50714.jpg,1714083.6,0.99757,-4.84632,5.45592
data/ 50715.jpg,1714116.93,1.015252,-4.84632,5.45592
data/ 50716.jpg,1714150.26,0.922139,-4.84632,5.45592
data/ 50717.jpg,1714183.6,0.900985,-4.84632,5.45592
data/ 50718.jpg,1714216.93,0.883416,-4.84632,5.45592
data/ 50719.jpg,1714250.26,0.872597,-4.84632,5.45592
data/ 50720.jpg,1714283.6,0.870533,-4.84632,5.45592
data/ 50721.jpg,1714316.93,0.843901,-4.84632,5.45592
data/ 50722.jpg,1714350.26,0.855608,-4.84632,5.45592
data/ 50723.jpg,1714383.6,0.892139,-4.84632,5.45592
data/ 50724.jpg,1714416.92,0.88909,-4.84632,5.45592
data/ 50725.jpg,1714450.25,0.88618,-4.84632,5.45592
data/ 50726.jpg,1714483.59,0.906436,-4.84632,5.45592
data/ 50727.jpg,1714516.92,0.9162,-4.84632,5.45592
data/ 50728.jpg,1714550.25,0.920847,-4.84632,5.45592
data/ 50729.jpg,1714583.59,0.949198,-4.84632,5.45592
data/ 50730.jpg,1714616.92,0.921456,-4.84632,5.45592
data/ 50731.jpg,1714650.25,0.952904,-4.84632,5.45592
data/ 50732.jpg,1714683.59,0.935289,-4.84632,5.45592
data/ 50733.jpg,1714716.92,0.95341,-4.84632,5.45592
data/ 50734.jpg,1714750.24,0.981805,-4.84632,5.45592
data/ 50735.jpg,1714783.58,1.014825,-4.84632,5.45592
data/ 50736.jpg,1714816.91,1.041533,-4.84632,5.45592
data/ 50737.jpg,1714850.24,1.039626,-4.84632,5.45592
data/ 50738.jpg,1714883.58,1.028732,-4.84632,5.45592
data/ 50739.jpg,1714916.91,1.034193,-4.84632,5.45592
data/ 50740.jpg,1714950.24,1.069672,-4.84632,5.45592
data/ 50741.jpg,1714983.58,1.041301,-4.84632,5.45592
data/ 50742.jpg,1715016.91,1.015686,-4.84632,5.45592
data/ 50743.jpg,1715050.24,0.998042,-4.84632,5.45592
data/ 50744.jpg,1715083.57,0.990097,-4.84632,5.45592
data/ 50745.jpg,1715116.9,0.964318,-4.84632,5.45592
data/ 50746.jpg,1715150.23,0.946566,-4.84632,5.45592
data/ 50747.jpg,1715183.57,0.90488,-4.84632,5.45592
data/ 50748.jpg,1715216.9,0.896548,-4.84632,5.45592
data/ 50749.jpg,1715250.23,0.903866,-4.84632,5.45592
data/ 50750.jpg,1715283.57,0.930029,-4.84632,5.45592
data/ 50751.jpg,1715316.9,0.90759,-4.84632,5.45592
data/ 50752.jpg,1715350.23,0.928958,-4.84632,5.45592
data/ 50753.jpg,1715383.57,0.970948,-4.84632,5.45592
data/ 50754.jpg,1715416.89,0.985731,-4.84632,5.45592
data/ 50755.jpg,1715450.22,0.950837,-4.8768,5.42544
data/ 50756.jpg,1715483.56,0.900773,-4.8768,5.42544
data/ 50757.jpg,1715516.89,0.923008,-4.8768,5.42544
data/ 50758.jpg,1715550.22,0.881535,-4.8768,5.42544
data/ 50759.jpg,1715583.56,0.864897,-4.8768,5.42544
data/ 50760.jpg,1715616.89,0.880824,-4.8768,5.42544
data/ 50761.jpg,1715650.22,0.846891,-4.8768,5.42544
data/ 50762.jpg,1715683.56,0.934421,-4.8768,5.42544
data/ 50763.jpg,1715716.89,0.947073,-4.8768,5.42544
data/ 50764.jpg,1715750.21,0.993425,-4.8768,5.42544
data/ 50765.jpg,1715783.55,0.980278,-4.8768,5.42544
data/ 50766.jpg,1715816.88,1.032568,-4.8768,5.42544
data/ 50767.jpg,1715850.21,1.031209,-4.8768,5.42544
data/ 50768.jpg,1715883.55,1.026873,-4.8768,5.42544
data/ 50769.jpg,1715916.88,1.029746,-4.8768,5.42544
